"product_id";"brand_name";"product_name";"SKU";"SRP";"gross_weight";"net_weight";"recyclable_package";"low_fat";"units_per_case";"cases_per_pallet";"shelf_width";"shelf_height";"shelf_depth"
709;"Imagine";"Imagine Frozen Sausage Pizza";36750768;0.57;16.9;14.8;1;1;16;5;18.5;15.4;10.5
710;"Imagine";"Imagine Blueberry Waffles";-79536243;1.19;15.3;13.3;1;0;1;10;3.07;22.2;7.96
711;"Imagine";"Imagine Fajita French Fries";-1102799693;2.89;13.8;10.8;1;0;3;9;15.9;3.56;7.83
712;"Imagine";"Imagine Waffles";-1916549366;3.87;7.2;4.19;1;0;27;10;15.3;11.1;16.7
713;"Imagine";"Imagine Frozen Pepperoni Pizza";-1969414606;3.46;11.0;9.0;0;1;25;8;8.89;18.4;4.83
714;"Imagine";"Imagine Frozen Cheese Pizza";-1807266508;2.7;16.2;15.2;1;0;33;7;8.67;13.5;15.0
715;"Imagine";"Imagine Frozen Mushroom Pizza";-124801202;1.55;6.88;4.88;1;1;24;13;4.45;17.6;12.3
716;"Imagine";"Imagine Apple Cinnamon Waffles";-660115767;1.81;6.27;5.26;0;0;3;6;12.0;15.6;4.45
717;"Imagine";"Imagine Frozen Carrots";324886877;3.92;15.2;12.1;1;1;20;6;17.4;12.0;11.0
718;"Imagine";"Imagine Turkey TV Dinner";-907890350;2.32;15.0;13.0;1;1;13;10;8.79;17.8;12.9
719;"Imagine";"Imagine Chicken TV Dinner";-620350368;2.45;14.4;13.3;1;1;32;5;6.51;10.3;22.5
720;"Imagine";"Imagine Beef TV Dinner";1550063823;0.86;9.18;7.18;0;1;10;13;12.7;16.8;16.0
721;"Imagine";"Imagine Pancake Mix";-1481465720;2.26;14.8;11.8;1;0;20;11;15.1;10.9;3.57
722;"Imagine";"Imagine Grape Popsicles";2058972234;2.83;20.2;18.2;0;1;27;8;12.6;19.3;13.8
723;"Imagine";"Imagine Home Style French Fries";-1864333187;0.51;17.6;14.6;1;1;30;6;22.6;18.3;13.9
724;"Imagine";"Imagine Lime Popsicles";-1088844320;2.94;19.3;17.2;0;0;34;6;21.1;10.9;20.3
725;"Imagine";"Imagine Ice Cream";-1414645108;1.49;7.33;5.32;0;0;4;14;21.9;14.8;3.48
726;"Imagine";"Imagine Ice Cream Sandwich";-1530932119;3.21;8.47;6.47;0;1;5;9;20.1;19.6;10.0
727;"Imagine";"Imagine Frozen Cauliflower";1740771727;1.91;21.0;19.0;1;1;8;8;6.41;20.8;10.4
728;"Imagine";"Imagine Frozen Broccoli";927022054;1.89;17.1;15.1;0;1;26;10;19.4;6.38;8.54
729;"Imagine";"Imagine Frozen Corn";1073969591;1.72;17.7;15.7;1;1;4;12;17.2;7.89;12.5
730;"Imagine";"Imagine Frozen Peas";-631555961;1.72;9.39;7.39;1;1;30;11;5.75;10.9;17.1
731;"Imagine";"Imagine Popsicles";-1576197078;3.81;13.7;10.6;0;0;9;11;9.89;4.82;20.1
732;"Imagine";"Imagine Frozen Chicken Thighs";-1917198427;0.91;9.91;7.9;1;0;9;7;21.8;17.0;8.21
733;"Imagine";"Imagine Frozen Chicken Wings";-1126508999;1.95;16.6;13.6;1;1;2;11;15.5;3.33;20.5
734;"Imagine";"Imagine Lemon Popsicles";1935681070;0.63;19.1;16.1;0;0;10;14;20.5;7.11;11.5
735;"Consolidated";"Consolidated Silky Smooth Hair Conditioner";-398385811;1.47;6.51;4.51;0;0;13;8;17.4;5.13;15.3
736;"Consolidated";"Consolidated Tartar Control Toothpaste";98667947;2.13;10.1;7.1;0;0;23;10;15.7;5.38;19.1
737;"Consolidated";"Consolidated Whitening Toothpast";1362105700;1.28;11.6;9.6;1;0;2;8;20.9;4.36;8.75
738;"Consolidated";"Consolidated Toothpaste";-1459910067;1.85;7.12;4.11;1;0;34;8;16.7;19.5;5.17
739;"Consolidated";"Consolidated Deodorant";-243679193;2.38;10.7;8.69;1;0;2;6;14.9;19.8;9.03
740;"Consolidated";"Consolidated Conditioning Shampoo";531809674;1.97;12.5;10.5;0;0;13;12;5.15;8.87;13.4
741;"Consolidated";"Consolidated Extra Moisture Shampoo";206008886;0.73;16.2;14.2;0;0;4;8;3.44;9.12;17.3
742;"Consolidated";"Consolidated Angled Toothbrush";89721875;2.47;11.7;10.6;0;0;14;10;19.2;4.35;13.7
743;"Consolidated";"Consolidated Apricot Shampoo";-933541575;0.96;9.42;7.42;1;0;27;8;19.0;15.3;19.3
744;"Consolidated";"Consolidated Childrens Aspirin";-1747291249;3.91;13.0;11.0;1;0;1;9;17.3;15.6;3.21
745;"Consolidated";"Consolidated Buffered Aspirin";-1600343712;0.85;8.57;6.56;1;0;27;5;13.1;10.8;19.6
746;"Consolidated";"Consolidated 200 MG Ibuprofen";989098033;3.98;10.0;8.0;1;0;12;7;18.3;9.84;9.2
747;"Consolidated";"Consolidated 200 MG Acetominifen";-1623403957;1.83;13.6;11.6;1;0;15;5;16.6;10.0;13.0
748;"Consolidated";"Consolidated HCL Nasal Spray";1376816000;2.2;9.19;6.18;1;0;6;10;12.4;5.32;9.48
749;"Consolidated";"Consolidated Dishwasher Detergent";-1933148652;2.67;12.8;10.8;1;0;16;12;10.6;5.58;13.3
750;"Consolidated";"Consolidated Multi-Symptom Cold Remedy";1129041417;1.95;15.5;12.5;0;0;29;10;15.8;4.73;22.3
751;"Consolidated";"Consolidated Childrens Cold Remedy";-1205025464;2.19;11.0;9.0;0;0;26;10;11.6;19.9;18.7
752;"Consolidated";"Consolidated Laundry Detergent";965388727;0.85;14.7;12.6;0;0;29;8;9.9;20.2;22.6
753;"Consolidated";"Consolidated Mint Mouthwash";555466046;1.89;16.5;13.5;1;0;5;14;20.0;9.24;7.08
754;"Cormorant";"Cormorant 60 Watt Lightbulb";2028417575;2.57;12.0;9.0;1;0;31;10;15.8;4.47;3.51
755;"Cormorant";"Cormorant Plastic Forks";-1894887846;2.98;15.6;13.6;1;0;6;12;14.1;4.72;7.36
756;"Cormorant";"Cormorant Plastic Spoons";-1878831754;2.68;17.1;16.1;1;0;19;9;19.3;3.7;16.9
757;"Cormorant";"Cormorant Plastic Knives";2090334754;1.47;20.7;18.7;0;0;29;11;17.6;3.95;20.7
758;"Cormorant";"Cormorant C-Size Batteries";1974047743;3.19;17.5;14.5;1;0;19;7;13.3;19.3;16.6
759;"Cormorant";"Cormorant 100 Watt Lightbulb";950784293;1.89;18.0;16.0;0;0;22;11;14.4;22.7;16.5
760;"Cormorant";"Cormorant AAA-Size Batteries";2004708269;1.87;21.7;18.7;0;0;25;9;12.7;22.9;20.3
761;"Cormorant";"Cormorant Paper Plates";89668941;1.7;18.1;16.1;0;0;4;7;12.6;13.8;6.53
762;"Cormorant";"Cormorant Paper Cups";-1421543394;3.7;21.8;18.7;0;0;36;6;10.9;14.0;10.3
763;"Cormorant";"Cormorant 75 Watt Lightbulb";2128595561;2.55;6.32;5.32;1;0;5;14;12.0;17.4;10.2
764;"Cormorant";"Cormorant Toilet Bowl Cleaner";-274392653;3.81;15.9;13.8;0;0;32;7;8.31;19.0;4.2
765;"Cormorant";"Cormorant Counter Cleaner";1818850865;1.92;19.6;16.6;0;0;36;6;6.6;19.2;8.06
766;"Cormorant";"Cormorant Glass Cleaner";-1281600010;0.62;20.1;18.1;1;0;3;9;7.71;22.6;7.91
767;"Cormorant";"Cormorant 25 Watt Lightbulb";679300404;1.45;16.9;15.8;1;0;2;8;12.5;3.52;8.92
768;"Cormorant";"Cormorant AA-Size Batteries";-1445252700;2.76;20.5;18.5;0;0;12;9;10.8;3.77;12.7
769;"Cormorant";"Cormorant D-Size Batteries";-2049488597;0.59;21.0;20.0;0;0;9;9;11.9;7.13;12.6
770;"Cormorant";"Cormorant Paper Towels";-382223852;1.83;8.73;6.72;0;0;18;11;10.2;7.38;16.4
771;"Cormorant";"Cormorant Soft Napkins";-10561977;1.12;21.1;20.1;1;0;26;5;10.1;18.2;22.6
772;"Cormorant";"Cormorant Scented Tissue";764926890;1.94;6.95;4.94;1;0;28;9;11.1;21.7;21.9
773;"Cormorant";"Cormorant Toilet Paper";470708952;0.71;10.6;7.6;1;0;32;7;9.45;22.0;5.8
774;"Cormorant";"Cormorant Tissues";354421941;2.45;6.11;4.11;1;0;29;7;5.25;17.2;22.2
775;"Cormorant";"Cormorant Scented Toilet Tissue";-668841509;0.95;20.7;19.7;1;0;7;13;18.2;9.38;22.6
776;"Cormorant";"Cormorant Room Freshener";385082467;3.89;6.21;4.21;1;0;17;6;3.41;8.36;12.2
777;"Cormorant";"Cormorant Frying Pan";-1529956861;3.72;17.7;15.7;1;0;8;11;19.2;3.59;8.64
778;"Cormorant";"Cormorant Copper Cleaner";1253798100;2.72;21.3;19.2;1;0;18;13;17.5;3.84;12.5
779;"Cormorant";"Cormorant Bees Wax Candles";508969758;1.81;8.09;5.09;0;0;30;11;22.6;3.0;21.5
780;"Cormorant";"Cormorant Silver Cleaner";-1894018455;2.84;19.5;18.5;0;0;21;7;18.4;18.2;17.9
781;"Cormorant";"Cormorant Copper Pot Scrubber";958657838;3.95;7.24;5.23;0;0;31;9;16.7;18.4;21.8
782;"Cormorant";"Cormorant Economy Toilet Brush";1199428267;2.34;9.02;7.02;1;0;36;11;6.86;7.5;6.25
783;"Cormorant";"Cormorant Scissors";-940325398;2.47;12.6;11.6;1;0;10;13;5.15;7.76;10.1
784;"Cormorant";"Cormorant Large Sponge";1230088793;0.52;8.17;7.17;1;0;1;9;20.9;22.9;6.53
785;"Cormorant";"Cormorant Screw Driver";625852897;2.28;9.63;8.63;1;0;21;10;6.13;21.9;16.0
786;"Footnote";"Footnote Extra Lean Hamburger";2098804426;0.97;13.2;11.1;0;0;25;9;4.42;22.2;19.9
787;"Footnote";"Footnote Seasoned Hamburger";-1630187780;1.49;13.0;11.0;0;1;32;11;7.55;7.0;11.7
788;"Excel";"Excel Monthly Sports Magazine";-854698913;0.55;21.0;19.0;0;0;24;8;9.98;21.1;18.6
789;"Excel";"Excel Monthly Auto Magazine";-1180499701;3.62;19.7;18.7;1;0;12;7;21.4;22.1;19.0
790;"Excel";"Excel Monthly Computer Magazine";-1296786712;0.77;12.4;9.39;1;0;28;8;3.61;19.4;6.37
791;"Excel";"Excel Monthly Home Magazine";-2120237385;2.15;8.39;6.39;0;0;16;7;22.9;13.6;17.6
792;"Excel";"Excel Monthly Fashion Magazine";-1066313409;2.13;7.1;5.09;1;0;13;6;14.4;14.6;18.0
793;"Ebony";"Ebony Summer Squash";1313614559;2.85;12.0;11.0;0;0;26;11;16.7;11.3;6.94
794;"Ebony";"Ebony Corn on the Cob";-197597776;1.2;7.26;6.26;0;1;21;6;5.14;14.6;10.3
795;"Ebony";"Ebony Asparagus";-942426118;0.96;21.6;20.6;0;1;12;11;20.6;20.3;20.1
796;"Ebony";"Ebony Sweet Peas";949552965;1.32;6.29;5.28;1;1;28;5;16.5;8.45;16.8
797;"Ebony";"Ebony New Potatos";-492738038;2.19;7.96;4.96;1;1;8;8;5.76;22.1;5.72
798;"Ebony";"Ebony Beets";-1725515265;2.71;14.6;11.6;0;1;6;5;9.78;11.7;10.5
799;"Ebony";"Ebony Prepared Salad";-1632288499;2.84;20.8;18.7;1;0;30;12;3.16;10.2;22.9
800;"Ebony";"Ebony Onions";-221307083;3.26;11.5;9.5;1;1;16;11;7.37;8.78;22.7
801;"Ebony";"Ebony Green Pepper";1042130670;2.65;10.8;8.8;0;0;21;6;17.6;15.7;22.2
802;"Ebony";"Ebony Shitake Mushrooms";-1779885097;2.99;12.4;10.3;1;1;30;13;18.2;6.14;13.6
803;"Ebony";"Ebony Lettuce";1213383640;3.51;21.4;19.3;0;1;18;13;4.15;9.25;5.21
804;"Ebony";"Ebony Elephant Garlic";1988872507;2.21;7.48;4.48;0;0;6;7;6.92;16.3;6.44
805;"Ebony";"Ebony Red Pepper";1663071719;2.88;16.9;13.8;0;1;14;9;14.3;20.5;7.88
806;"Ebony";"Ebony Garlic";-880508939;2.6;8.1;6.1;1;0;32;13;21.1;13.5;7.53
807;"Ebony";"Ebony Potatos";-1903772389;1.41;21.1;20.1;0;0;33;13;8.7;6.98;22.8
808;"Ebony";"Ebony Cauliflower";818012460;1.39;19.4;17.3;1;0;6;9;14.1;18.2;15.2
809;"Ebony";"Ebony Tomatos";-1097026868;1.22;18.7;16.7;1;1;4;7;5.12;20.7;14.7
810;"Ebony";"Ebony Mushrooms";-740565555;0.57;21.7;19.7;1;0;22;13;12.5;10.1;10.6
811;"Ebony";"Ebony Baby Onion";941899751;2.97;17.4;15.3;1;0;26;14;11.3;15.6;11.3
812;"Ebony";"Ebony Dried Mushrooms";-1461088462;3.34;20.9;18.8;1;0;28;11;21.0;21.7;17.1
813;"Ebony";"Ebony Fresh Lima Beans";1391587830;1.45;14.3;11.3;1;0;30;8;9.16;21.5;18.6
814;"Ebony";"Ebony Squash";158810604;1.73;18.7;16.7;0;0;3;9;21.5;21.0;9.13
815;"Ebony";"Ebony Limes";252037369;0.92;11.7;9.69;0;0;8;7;8.6;17.4;10.7
816;"Ebony";"Ebony Firm Tofu";-1678202519;2.29;17.3;15.2;1;1;4;10;21.1;6.01;15.7
817;"Ebony";"Ebony Almonds";-609077983;1.68;17.2;14.2;1;1;8;6;21.0;15.1;15.1
818;"Ebony";"Ebony Macintosh Apples";-159231103;1.35;21.5;19.5;1;0;34;11;15.2;3.51;15.6
819;"Ebony";"Ebony Golden Delcious Apples";-1460929662;2.77;18.5;16.5;1;0;10;13;3.95;10.2;20.9
820;"Ebony";"Ebony Red Delcious Apples";987919638;0.7;7.36;5.36;0;0;2;13;20.4;15.3;11.3
821;"Ebony";"Ebony Lemons";-1011241583;1.91;7.65;5.65;1;0;28;14;22.7;10.0;15.6
822;"Ebony";"Ebony Fancy Plums";740145055;1.86;18.4;17.3;0;1;9;6;7.27;16.6;14.1
823;"Ebony";"Ebony Plums";-283118395;3.43;7.28;6.28;1;1;25;13;13.8;16.1;22.0
824;"Ebony";"Ebony Peaches";-1096868068;2.11;19.3;16.2;1;1;9;5;4.02;19.1;20.5
825;"Ebony";"Ebony Broccoli";1477373116;2.83;20.0;18.0;1;1;31;6;8.76;19.4;9.7
826;"Ebony";"Ebony Mandarin Oranges";-987585210;1.83;9.79;7.78;1;0;29;11;9.83;6.84;14.7
827;"Ebony";"Ebony Mixed Nuts";694880096;0.95;8.29;7.28;1;0;20;6;22.3;10.3;4.66
828;"Ebony";"Ebony Canned Peanuts";159565531;1.29;19.4;17.3;0;1;32;8;10.9;22.4;3.04
829;"Ebony";"Ebony Sweet Onion";1144568175;2.17;15.6;14.6;0;1;21;7;12.8;20.2;13.6
830;"Ebony";"Ebony Cantelope";-88209052;2.45;8.11;7.1;0;0;9;8;18.8;17.8;12.7
831;"Ebony";"Ebony Honey Dew";5017714;1.58;8.79;6.78;0;1;2;8;4.84;20.4;6.91
832;"Ebony";"Ebony Fuji Apples";-1925222175;3.24;15.0;13.0;0;0;32;13;7.02;11.1;11.8
833;"Ebony";"Ebony Walnuts";-661784422;2.39;18.8;16.7;0;0;25;10;9.68;3.9;5.01
834;"Ebony";"Ebony Oranges";811167107;2.96;9.96;7.96;0;1;32;5;17.5;10.2;14.6
835;"Ebony";"Ebony Tangerines";1182828981;3.49;13.4;12.3;0;0;17;13;16.1;17.4;7.97
836;"Ebony";"Ebony Party Nuts";-1422721789;1.18;20.9;17.8;1;1;8;9;6.3;20.4;7.49
837;"Curlew";"Curlew Lox";-1554209361;1.62;8.97;6.97;0;0;19;13;6.38;8.74;10.6
838;"Curlew";"Curlew Scallops";-1670496372;2.58;6.87;3.86;0;1;4;10;20.4;17.8;8.06
839;"Nationeel";"Nationeel Low Fat Cookies";1601207474;0.66;14.4;11.3;0;0;2;7;20.6;15.3;5.07
840;"Nationeel";"Nationeel BBQ Potato Chips";787457801;1.37;17.0;16.0;1;0;34;8;4.38;16.8;11.1
841;"Nationeel";"Nationeel Corn Chips";-1127581527;1.85;10.4;7.39;1;1;18;6;12.1;18.9;22.6
842;"Nationeel";"Nationeel Low Fat BBQ Chips";-771120214;3.2;18.9;16.8;1;0;33;10;6.91;4.21;16.8
843;"Nationeel";"Nationeel Sugar Cookies";911345092;2.94;8.24;6.23;1;0;22;6;14.3;18.1;9.56
844;"Nationeel";"Nationeel Chocolate Chip Cookies";376030528;3.31;17.1;14.1;1;0;22;10;11.3;20.1;13.6
845;"Nationeel";"Nationeel Fudge Cookies";-1266073252;1.42;7.31;5.3;1;1;8;7;16.1;19.8;5.99
846;"Nationeel";"Nationeel Fudge Brownies";1796116817;1.71;16.3;13.2;0;0;31;9;11.8;19.6;5.07
847;"Nationeel";"Nationeel Potato Chips";1889343583;3.84;19.7;17.7;1;0;4;8;11.5;20.1;8.37
848;"Nationeel";"Nationeel Lemon Cookies";-40896306;2.26;13.9;12.8;0;0;23;5;16.4;14.4;7.04
849;"Nationeel";"Nationeel Graham Crackers";1028228230;1.65;8.31;6.31;0;0;31;12;9.02;7.69;8.19
850;"Nationeel";"Nationeel Cheese Crackers";-1599474320;1.33;7.17;6.17;0;1;18;6;15.9;20.1;10.4
851;"Nationeel";"Nationeel Buttered Popcorn";-1227812446;2.51;9.31;6.31;0;1;7;5;6.93;12.7;19.1
852;"Nationeel";"Nationeel No Salt Popcorn";-452323579;0.69;8.63;6.63;0;1;15;9;16.0;21.8;11.2
853;"Nationeel";"Nationeel Low Fat Popcorn";-127868583;3.88;10.6;8.6;0;1;28;6;5.9;12.0;15.4
854;"Nationeel";"Nationeel Salsa Dip";-49842378;1.6;10.9;7.89;1;0;11;8;17.7;14.5;12.2
855;"Nationeel";"Nationeel Avocado Dip";-1073105828;2.41;10.2;8.19;0;1;25;5;16.9;18.0;21.7
856;"Nationeel";"Nationeel Salted Pretzels";-1886855502;2.39;15.5;13.5;1;1;9;8;14.3;17.6;17.0
857;"Nationeel";"Nationeel Cheese Dip";-1934221181;2.22;11.7;8.69;1;0;9;5;15.8;17.6;17.6
858;"Nationeel";"Nationeel Fondue Mix";849533780;2.22;6.98;5.98;0;0;5;8;4.22;20.8;20.9
859;"Nationeel";"Nationeel Mini Donuts";-1762968210;1.31;16.3;14.2;0;0;16;7;5.3;13.0;22.3
860;"Nationeel";"Nationeel Beef Jerky";1996684521;2.34;17.0;15.0;1;1;31;11;21.2;21.1;18.9
861;"Nationeel";"Nationeel Chocolate Donuts";-1313280131;2.45;8.95;6.94;0;0;25;11;4.78;8.6;15.8
862;"Nationeel";"Nationeel Low Fat Chips";-878196485;2.73;9.7;8.69;0;0;29;12;19.4;14.4;7.51
863;"Nationeel";"Nationeel Sesame Crackers";1082703929;2.98;10.8;7.8;1;1;25;14;7.5;4.84;16.5
864;"Nationeel";"Nationeel Frosted Cookies";1385444472;1.63;12.5;10.5;1;1;34;5;6.4;15.2;12.9
865;"Nationeel";"Nationeel Dried Apples";-1646085072;2.79;9.63;7.63;1;0;22;11;12.6;6.39;3.2
866;"Nationeel";"Nationeel Apple Fruit Roll";-173133543;3.46;11.2;10.1;0;1;26;14;13.2;16.7;14.5
867;"Nationeel";"Nationeel Strawberry Fruit Roll";392841548;1.88;12.3;11.3;1;1;23;8;12.5;19.4;8.48
868;"Nationeel";"Nationeel Raspberry Fruit Roll";1168330415;3.58;14.4;12.3;1;0;5;13;15.3;6.52;9.72
869;"Nationeel";"Nationeel Grape Fruit Roll";842529627;2.12;17.0;15.0;1;0;15;5;9.3;11.4;8.3
870;"Nationeel";"Nationeel Dried Dates";726242616;1.97;20.0;18.0;1;0;9;12;14.8;11.8;14.2
871;"Nationeel";"Nationeel Raisins";1770465592;2.54;17.1;14.1;1;1;9;12;22.4;5.29;9.54
872;"Nationeel";"Nationeel Golden Raisins";956715918;2.52;19.2;16.2;0;0;9;5;4.08;19.0;20.7
873;"Nationeel";"Nationeel Dried Apricots";909350239;2.35;13.4;12.3;0;0;17;6;18.8;18.9;21.9
874;"Nationeel";"Nationeel Frosted Donuts";-601862096;1.59;11.4;10.3;0;0;28;8;20.9;20.1;14.4
875;"Thresher";"Thresher Tasty Candy Bar";1080603210;3.44;17.5;16.5;1;1;26;10;6.35;6.51;11.8
876;"Thresher";"Thresher Mint Chocolate Bar";545288645;1.71;20.9;17.8;0;1;23;12;15.9;12.5;17.6
877;"Thresher";"Thresher Malted Milk Balls";1530291289;1.58;10.3;8.3;1;0;7;7;22.8;19.8;5.32
878;"Thresher";"Thresher Semi-Sweet Chocolate Bar";297514062;1.87;18.8;17.7;1;0;4;5;16.5;11.8;9.55
879;"Thresher";"Thresher Bubble Gum";-2036552819;1.11;11.7;9.69;1;1;9;11;3.56;8.31;11.1
880;"Thresher";"Thresher Spicy Mints";1801722245;3.65;11.1;8.1;0;0;34;11;10.8;8.53;13.2
881;"Thresher";"Thresher Mints";1197486348;1.81;7.2;5.19;0;0;7;7;10.9;17.1;14.2
882;"Thresher";"Thresher White Chocolate Bar";-1430216203;2.49;11.5;9.5;1;1;26;9;5.17;5.5;14.7
883;"Monarch";"Monarch Ravioli";-1058554328;2.9;8.2;5.19;1;0;18;10;8.85;22.2;5.2
884;"Monarch";"Monarch Manicotti";-283065461;2.6;13.0;10.0;0;0;22;12;5.3;7.26;15.5
885;"Monarch";"Monarch Spaghetti";-608866249;1.38;13.3;11.3;1;1;35;10;7.64;21.9;19.8
886;"Monarch";"Monarch Thai Rice";-725153260;3.11;8.44;6.43;0;0;7;6;17.1;18.6;13.2
887;"Monarch";"Monarch Rice Medly";-1748416710;1.8;13.2;11.1;0;0;24;5;3.7;18.1;21.1
888;"Discover";"Discover Ravioli";-694492734;0.88;8.06;6.06;0;1;5;6;8.42;13.5;14.6
889;"Discover";"Discover Manicotti";-1501291188;1.61;16.0;14.0;1;0;7;5;22.4;17.8;16.4
890;"Discover";"Discover Spaghetti";1282463773;2.61;21.7;20.7;1;1;6;10;3.54;5.15;21.5
891;"Discover";"Discover Thai Rice";537635432;2.47;19.3;17.2;0;0;9;13;12.0;13.0;21.6
892;"Discover";"Discover Rice Medly";-1865352782;2.73;14.5;13.5;1;0;27;9;20.6;5.19;20.0
893;"Pearl";"Pearl Imported Beer";987323511;0.91;11.6;8.6;0;0;33;7;6.52;18.5;20.3
894;"Pearl";"Pearl Light Wine";-2113127365;0.57;9.87;6.86;1;0;11;5;15.9;11.7;5.89
895;"Pearl";"Pearl Chardonnay Wine";-152226950;0.65;16.2;15.2;0;0;2;6;7.95;10.0;18.8
896;"Pearl";"Pearl Chablis Wine";2018187241;2.68;10.7;8.69;0;0;31;12;12.0;15.2;20.5
897;"Pearl";"Pearl Merlot Wine";1608264560;0.54;9.01;7.01;0;0;8;11;21.5;8.46;6.07
898;"Pearl";"Pearl Chardonnay";-3875425;1.74;15.4;12.3;0;0;34;12;13.4;6.68;19.0
899;"Pearl";"Pearl White Zinfandel Wine";562099665;1.92;19.9;17.8;0;0;20;13;17.3;13.6;12.6
900;"Pearl";"Pearl Light Beer";1337588532;1.86;10.3;8.3;0;0;11;5;9.28;11.8;5.64
901;"Fantastic";"Fantastic Pumpernickel Bread";1011787745;2.99;13.5;11.5;1;0;23;13;4.06;13.2;14.6
902;"Fantastic";"Fantastic White Bread";895500733;0.97;9.8;8.8;1;0;18;8;15.4;18.7;17.7
903;"Fantastic";"Fantastic Rye Bread";-127762716;2.52;21.4;18.3;1;1;4;14;16.1;13.1;8.45
904;"Fantastic";"Fantastic English Muffins";926161259;1.5;7.94;4.94;1;0;28;6;12.9;15.9;9.44
905;"Fantastic";"Fantastic Cranberry Muffins";-794564853;2.33;20.5;18.5;0;0;25;8;17.2;19.3;4.88
906;"Fantastic";"Fantastic Muffins";1794876892;0.63;11.6;9.6;0;0;26;9;5.1;5.63;14.5
907;"Fantastic";"Fantastic Bagels";-2136677871;3.42;6.04;4.03;1;1;27;5;17.1;12.1;10.6
908;"Fantastic";"Fantastic Blueberry Muffins";-244698788;0.69;18.6;16.6;1;1;19;10;12.5;3.32;13.6
909;"Fantastic";"Fantastic Wheat Bread";-1686989792;1.55;10.6;8.6;0;1;13;7;13.9;4.15;10.5
910;"BBB Best";"BBB Best Sesame Oil";-492473371;1.84;15.4;14.3;0;1;13;7;6.97;20.0;16.3
911;"BBB Best";"BBB Best Chunky Peanut Butter";1468427043;1.97;6.97;3.96;0;1;10;14;7.18;17.5;13.3
912;"BBB Best";"BBB Best Hot Chocolate";-656126061;2.63;14.5;11.5;1;1;19;13;16.2;7.19;22.8
913;"BBB Best";"BBB Best Brown Sugar";-1260361958;1.78;14.3;12.3;1;0;24;11;18.3;3.01;22.3
914;"BBB Best";"BBB Best White Sugar";212589571;2.46;6.76;3.76;1;1;3;6;13.0;8.32;16.5
915;"BBB Best";"BBB Best French Roast Coffee";-1848541762;2.87;17.1;15.1;0;0;34;6;5.87;10.4;12.6
916;"BBB Best";"BBB Best Decaf Coffee";-1073052895;2.57;15.2;13.1;1;0;6;6;16.8;14.7;18.2
917;"BBB Best";"BBB Best Regular Coffee";-1398853683;1.12;17.2;15.2;0;0;16;11;4.02;21.5;22.6
918;"BBB Best";"BBB Best Vegetable Oil";-1515140694;2.97;13.5;11.5;0;1;15;13;17.7;9.12;3.72
919;"BBB Best";"BBB Best Corn Oil";1756563152;1.54;15.5;13.5;1;1;4;7;20.5;16.2;4.95
920;"BBB Best";"BBB Best Tomato Sauce";-1484480168;0.73;8.09;6.09;1;0;30;11;3.86;4.84;16.6
921;"BBB Best";"BBB Best Canola Oil";895447800;1.35;16.1;14.1;0;0;30;13;14.7;13.4;6.04
922;"BBB Best";"BBB Best Grape Preserves";-615764535;2.59;13.2;10.1;0;1;30;13;22.2;6.85;21.3
923;"BBB Best";"BBB Best Columbian Coffee";-1360592877;1.44;16.2;14.2;0;0;18;8;8.02;16.2;22.2
924;"BBB Best";"BBB Best Strawberry Jelly";1639627080;2.7;21.2;18.2;0;0;30;5;13.1;15.4;10.7
925;"BBB Best";"BBB Best Pepper";3022861;0.76;11.4;9.39;0;1;4;5;18.3;12.9;13.0
926;"BBB Best";"BBB Best Low Fat Apple Butter";-1229754365;0.56;8.86;6.85;1;1;25;11;19.1;21.9;10.7
927;"BBB Best";"BBB Best Salt";-942214384;0.63;7.72;5.71;0;1;36;9;15.9;19.8;15.4
928;"BBB Best";"BBB Best Apple Butter";1228199807;1.65;9.38;7.38;1;1;33;12;15.1;8.04;21.8
929;"BBB Best";"BBB Best Oregano";-1803329736;0.53;12.8;11.8;1;0;28;8;14.7;19.6;10.1
930;"BBB Best";"BBB Best Apple Jelly";-330378207;1.48;7.65;4.65;1;0;5;14;19.2;6.24;8.64
931;"BBB Best";"BBB Best Grape Jam";-1632076766;1.9;20.2;17.2;0;0;9;10;3.29;20.7;9.08
932;"BBB Best";"BBB Best Apple Jam";-856587899;1.59;12.2;10.1;0;0;3;14;15.8;9.33;13.4
933;"BBB Best";"BBB Best Strawberry Jam";1276487811;3.38;10.2;9.19;1;1;28;5;19.2;17.3;8.37
934;"BBB Best";"BBB Best Creamy Peanut Butter";-1267092847;1.1;12.8;11.8;0;0;20;11;3.14;7.76;9.45
935;"BBB Best";"BBB Best Strawberry Preserves";2004610999;2.8;7.54;4.53;0;1;6;11;19.4;8.78;20.4
936;"BBB Best";"BBB Best Extra Chunky Peanut Butter";1190861326;2.78;6.49;5.48;0;0;23;8;4.29;3.42;17.6
937;"BBB Best";"BBB Best Apple Preserves";-724178002;3.61;21.8;18.7;1;1;25;10;3.3;18.0;12.2
938;"BBB Best";"BBB Best Grape Jelly";-367716689;1.61;17.0;14.0;1;0;32;13;10.6;8.03;5.65
939;"Fabulous";"Fabulous Berry Juice";1314748617;0.7;10.8;8.8;0;0;19;13;3.2;11.2;16.9
940;"Fabulous";"Fabulous Mango Drink";-1088239596;2.84;14.5;12.5;0;0;23;11;21.4;11.4;20.8
